Cik,Ticker,MultipleTickers,CompanyName
"1453593","XTNT","XTNT","Xtant Medical Holdings, Inc."
"1474042","BALT","BALT","Baltic Trading Ltd"
"1390312","BKJ","BKJ","Bancorp of New Jersey, Inc."
"1295401","TBBK","TBBK","Bancorp, Inc."
"1488082",,,"Bank of America Auto Receivables Securitization, LLC"
"1543040",,,"Bank of America Auto Trust 2012-1"
"702513","BOCH","BOCH","Bank of Commerce Holdings"
"1403475","BMRC","BMRC","Bank of Marin Bancorp"
"1390777","BK","BK","Bank of New York Mellon Corp"
"1365997","BCAR","BCAR","Bank of the Carolinas CORP"
"1303942","BFIN","BFIN","BankFinancial CORP"
"1527383",,,"BankGuam Holding Co"
"1504008","BKU","BKU","BankUnited, Inc."
"1518222","RATE","RATE","Bankrate, Inc."
"764897","BARA","BARA","Banyan Rail Services Inc."
"1552111",,,"Barclays Dryrock Issuance Trust"
"1514514",,,"Be Active Holdings, Inc."
"1558009",,,"EPIC STORES CORP."
"1179352",,,"Behringer Harvard Mid-Term Value Enhancement Liquidating Tru"
"1308711",,,"Behringer Harvard Opportunity REIT I, Inc."
"1387061",,,"Behringer Harvard Opportunity REIT II, Inc."
"1179351",,,"Behringer Harvard Short-Term Liquidating Trust"
"1378020","BNCL","BNCL","Beneficial Mutual Bancorp Inc"
"1505124",,,"Berkshire Homes, Inc."
"1370030",,,"Bio-AMD Inc."
"1534287","BIOA","BIOA","BioAmber Inc."
"1373670","GRBK","GRBK","Green Brick Partners, Inc."
"1301932",,,"BioMed Realty L P"
"1289236","BMR","BMR","BioMed Realty Trust Inc"
"1504167",,,"BioPharmX Corp"
"1014739","BIOS","BIOS","BioScrip, Inc."
"1371128",,,"BioSolar Inc"
"1574774","BEAT","BEAT","BioTelemetry, Inc."
"1510832",,,"Biopower Operations Corp"
"1418133","BSPM","BSPM","Biostar Pharmaceuticals, Inc."
"913277","BDE","BDE","Black Diamond, Inc."
"1518909",,,"Black Elk Energy Offshore Operations, LLC"
"1490161",,,"Black Ridge Oil & Gas, Inc."
"1542335",,,"Black Stallion Oil & Gas Inc."
"904918",,,"BlackRock Global Horizons I L.P."
"1364742","BLK","BLK","BlackRock Inc."
"1326003","BKCC","BKCC","BlackRock Capital Investment Corp"
"1393818","BX","BX","Blackstone Group L.P."
"1546417","BLMN","BLMN","Bloomin' Brands, Inc."
"1582086","BCRH","BCRH","Blue Capital Reinsurance Holdings Ltd."
"1422109","BBLU","BBLU","Blue Earth, Inc."
"1516332",,,"Blue Water Global Group, Inc."
"1301787","BXC","BXC","BlueLinx Holdings Inc."
"1392091","BKEP","BKEP,BKEPP","Blueknight Energy Partners, L.P."
"1442626",,,"Bluerock Residential Growth REIT, Inc."
"1501268",,,"Bnet Media Group, Inc."
"1336047","BWP","BWP","Boardwalk Pipeline Partners, LP"
"1509589","BCEI","BCEI","Bonanza Creek Energy, Inc."
"1179090",,,"Bonds.com Group, Inc."
"1473579",,,"Boston Therapeutics, Inc."
"1592016","AGFS","AGFS,BLVD,BLVDU,BLVDW","AgroFresh Solutions, Inc."
"1445918",,,"Southern Concepts Restaurant Group, Inc."
"1495479","BBRG","BBRG","Bravo Brio Restaurant Group, Inc."
"1357371","BBEP","BBEP","Breitburn Energy Partners LP"
"1357115",,,"Brekford Corp."
"1304740","BBNK","BBNK","Bridge Capital Holdings"
"1305323","BPI","BPI","Bridgepoint Education Inc"
"1568385","BMAQ","BMAQ","Bright Mountain Holdings, Inc./FL"
"1581068","BRX","BRX","Brixmor Property Group Inc."
"1332349","BKD","BKD","Brookdale Senior Living Inc."
"1166708",,,"Brownie's Marine Group, Inc"
"1316835","BLDR","BLDR","Builders FirstSource, Inc."
"1448597",,,"Bullfrog Gold Corp."
"1144519","BG","BG","Bunge LTD"
"1547282","BKW","BKW","Burger King Worldwide, Inc."
"1579298","BURL","BURL","Burlington Stores, Inc."
"1490927",,,"Business Development Corp of America"
"1455926",,,"Butte Highlands Mining Company, Inc."
"1430319",,,"C & C TOURS INC"
"913341","CFFI","CFFI","C & F FINANCIAL CORP"
"1043277","CHRW","CHRW","C H ROBINSON WORLDWIDE INC"
"1509273",,,"C&J Energy Services, Inc."
"1289838",,,"CABCO SERIES 2004-101 TRUST (GOLDMAN SACHS CAPITAL I)"
"1310227",,,"CABCO SERIES 2004-102 TRUST (SBC COMMUNICATIONS INC.)"
"1269980",,,"CABCO TRUST FOR J.C. PENNEY DEBENTURES"
"1267130","CAB","CAB","CABELAS INC"
"1053112","CVC","CVC","CABLEVISION SYSTEMS CORP /NY"
"858470","COG","COG","CABOT OIL & GAS CORP"
"350199","CACH","CACH","CACHE INC"
"813672","CDNS","CDNS","CADENCE DESIGN SYSTEMS INC"
"1333248","CADX","CADX","CADENCE PHARMACEUTICALS INC"
"727273","CDZI","CDZI","CADIZ INC"
"911148","KDUS","KDUS","CADUS CORP"
"858339","CZR","CZR","CAESARS ENTERTAINMENT Corp"
"1117733","PRSS","PRSS","CAFEPRESS INC."
"1388430","CAP","CAP,CAI","CAI International, Inc."
"812701","CCC","CCC","CALGON CARBON Corp"
"923649",,,"CALIFORNIA PETROLEUM TRANSPORT CORP"
"1035201","CWT","CWT","CALIFORNIA WATER SERVICE GROUP"
"1406666","CALX","CALX","CALIX, INC"
"837465","ELY","ELY","CALLAWAY GOLF CO"
"1035748","CALD","CALD","CALLIDUS SOFTWARE INC"
"928022","CPE","CPE","CALLON PETROLEUM CO"
"916457","CPN","CPN","CALPINE CORP"
"1402281","ERN","ERN","Erin Energy Corp."
"1466815","ABCD","ABCD","CAMBIUM LEARNING GROUP, INC."
"820081","CBM","CBM","CAMBREX CORP"
"750686","CAC","CAC","CAMDEN NATIONAL CORP"
"906345","CPT","CPT","CAMDEN PROPERTY TRUST"
"941548","CAM","CAM","CAMERON INTERNATIONAL CORP"
"1043951",,,"CAMPBELL FUND TRUST"
"910467",,,"CAMPBELL STRATEGIC ALLOCATION FUND LP"
"1130889",,,"CANCER CAPITAL CORP"
"1349929","CGIX","CGIX","CANCER GENETICS, INC"
"926761","CPHC","CPHC","CANTERBURY PARK HOLDING CORP"
"1104349","CPLA","CPLA","CAPELLA EDUCATION CO"
"893958",,,"CAPITAL AUTO RECEIVABLES LLC"
"726601","CCBG","CCBG","CAPITAL CITY BANK GROUP INC"
"927628","COF","COF","CAPITAL ONE FINANCIAL CORP"
"1163321",,,"CAPITAL ONE MULTI ASSET EXECUTION TRUST"
"202947",,,"CAPITAL PROPERTIES INC /RI/"
"1043000","CSU","CSU","CAPITAL SENIOR LIVING CORP"
"1241199","CSE","CSE","CAPITALSOURCE INC"
"1221483",,,"CAPITALSOUTH PARTNERS FUND II LP"
"1070295",,,"CAPITOL CITY BANCSHARES INC"
"1133869","CAPR","CAPR","CAPRICOR THERAPEUTICS, INC."
"766701","CMO","CMO","CAPSTEAD MORTGAGE CORP"
"814926","CHDO","CHDO","CAPSTONE COMPANIES, INC."
"1009672","CRR","CRR","CARBO CERAMICS INC"
"1060523","CFNL","CFNL","CARDINAL FINANCIAL CORP"
"1277856","CATM","CATM","CARDTRONICS INC"
"1046568","CECO","CECO","CAREER EDUCATION CORP"
"790051","CSL","CSL","CARLISLE COMPANIES INC"
"799088","CKEC","CKEC","CARMIKE CINEMAS INC"
"815097","CCL","CCL","CARNIVAL CORP"
"1125259","CUK","CUK","CARNIVAL PLC"
"1127160","CLBH","CLBH","CAROLINA BANK HOLDINGS INC"
"1016281","CSV","CSV","CARRIAGE SERVICES INC"
"1040593","CRZO","CRZO","CARRIZO OIL & GAS INC"
"809248","TAST","TAST","CARROLS RESTAURANT GROUP, INC."
"1060822","CRI","CRI","CARTERS INC"
"764579","CASM","CASM","CAS MEDICAL SYSTEMS INC"
"865911","CACB","CACB","CASCADE BANCORP"
"864559","CSCD","CSCD","CASCADE MICROTECH INC"
"1387998",,,"CASEY CONTAINER CORP"
"807884","CSH","CSH","CASH AMERICA INTERNATIONAL INC"
"708781","CASS","CASS","CASS INFORMATION SYSTEMS INC"
"18172","CASL","CASL","CASTLE A M & CO"
"918543",,,"CASTLE GROUP INC"
"1369568","CPRX","CPRX","CATALYST PHARMACEUTICAL PARTNERS, INC."
"1136174","HYTM","HYTM","CATASYS, INC."
"764764",,,"CATERPILLAR FINANCIAL SERVICES CORP"
"18230","CAT","CAT","CATERPILLAR INC"
"861842","CATY","CATY,CATYW","CATHAY GENERAL BANCORP"
"1175609","CAVM","CAVM","CAVIUM, INC."
"1205727","CBEY","CBEY","CBEYOND, INC."
"944148","CBZ","CBZ","CBIZ, Inc."
"915140",,,"CBL & ASSOCIATES LIMITED PARTNERSHIP"
"910612","CBL","CBL","CBL & ASSOCIATES PROPERTIES INC"
"1374310","CBOE","CBOE","CBOE Holdings, Inc."
"1138118","CBG","CBG","CBRE GROUP, INC."
"813828","CBS","CBS,CBS.A","CBS CORP"
"1574291",,,"CC Holdings GS V LLC"
"1400891",,,"iHeartMedia, Inc."
"721447","CAW","CAW","CCA INDUSTRIES INC"
"731122","CCFN","CCFN","CCFNB BANCORP INC"
"1290205",,,"CDF Funding, Inc."
"18396","CDI","CDI","CDI CORP"
"1402057","CDW","CDW","CDW Corp"
"813920","CEC","CEC","CEC ENTERTAINMENT INC"
"3197","CECE","CECE","CECO ENVIRONMENTAL CORP"
"811532","FUN","FUN","CEDAR FAIR L P"
"761648","CDR","CDR","CEDAR REALTY TRUST, INC."
"1180571",,,"CEF EQUIPMENT HOLDING LLC"
"1573334",,,"CEI Funding LLC"
"816284","CELG","CELG,CELGZ","CELGENE CORP /DE/"
"891293","CTIC","CTIC","CTI BIOPHARMA CORP"
"1482080","ICEL","ICEL","CELLULAR DYNAMICS INTERNATIONAL, INC."
"1461993","CEMP","CEMP","CEMPRA, INC."
"1071739","CNC","CNC","CENTENE CORP"
"712771",,,"ConnectOne Bancorp, Inc."
"48732",,,"CENTERPOINT ENERGY HOUSTON ELECTRIC LLC"
"1130310","CNP","CNP","CENTERPOINT ENERGY INC"
"1042773",,,"CENTERPOINT ENERGY RESOURCES CORP"
"1260828","ENGY","ENGY","CENTRAL ENERGY PARTNERS LP"
"925645","CETV","CETV","CENTRAL EUROPEAN MEDIA ENTERPRISES LTD"
"1070680","CFBK","CFBK","CENTRAL FEDERAL CORP"
"701347","CPF","CPF","CENTRAL PACIFIC FINANCIAL CORP"
"1127371","CVCY","CVCY","CENTRAL VALLEY COMMUNITY BANCORP"
"949157","CENX","CENX","CENTURY ALUMINUM CO"
"812348","CNBKA","CNBKA","CENTURY BANCORP INC"
"911147","CNTY","CNTY","CENTURY CASINOS INC /CO/"
"18926","CTL","CTL","CENTURYLINK, INC"
"920321","CVO","CVO","CENVEO, INC"
"1037760","CPHD","CPHD","CEPHEID"
"804753","CERN","CERN","CERNER CORP /MO/"
"1020214","CERS","CERS","CERUS CORP"
"1556508",,,"CES Synergies, Inc."
"1173489","CEVA","CEVA","CEVA INC"
"1324404","CF","CF","CF Industries Holdings, Inc."
"1535706",,,"CFCRE Commercial Mortgage Trust 2011-C2"
"777491",,,"CH2M HILL COMPANIES LTD"
"1297587","GPT","GPT","Gramercy Property Trust"
"894544","CHAG","CHAG","CHANCELLOR GROUP INC."
"1169652","ECOM","ECOM","CHANNELADVISOR CORP"
"1015155","CTHR","CTHR","CHARLES & COLVARD LTD"
"1100682","CRL","CRL","CHARLES RIVER LABORATORIES INTERNATIONAL INC"
"892553","CIDI","CIDI,GTLS","CHART INDUSTRIES INC"
"1091667","CHTR","CHTR","CHARTER COMMUNICATIONS, INC. /MO/"
"869090",,,"CHASE BANK USA, NATIONAL ASSOCIATION"
"1174821",,,"CHASE ISSUANCE TRUST"
"215419","CKP","CKP","CHECKPOINT SYSTEMS INC"
"887596","CAKE","CAKE","CHEESECAKE FACTORY INC"
"1364954","CHGG","CHGG","CHEGG, INC"
"1092662","CEMI","CEMI","CHEMBIO DIAGNOSTICS, INC."
"19584","CHE","CHE","CHEMED CORP"
"19612","CHFC","CHFC","CHEMICAL FINANCIAL CORP"
"763563","CHMG","CHMG","CHEMUNG FINANCIAL CORP"
"3570","LNG","LNG","CHENIERE ENERGY INC"
"895126","CHK","CHK","CHESAPEAKE ENERGY CORP"
"1524769","CHKR","CHKR","CHESAPEAKE GRANITE WASH TRUST"
"1532930",,,"Seventy Seven Energy Inc."
"19745","CPK","CPK","CHESAPEAKE UTILITIES CORP"
"93410","CVX","CVX","CHEVRON CORP"
"1027884","CBI","CBI","CHICAGO BRIDGE & IRON CO N V"
"19871","CVR","CVR","CHICAGO RIVET & MACHINE CO"
"1355786","CBNK","CBNK","CHICOPEE BANCORP, INC."
"897429","CHS","CHS","CHICOS FAS INC"
"1041859","PLCE","PLCE","Childrens Place, Inc."
"1117480","CMRX","CMRX","CHIMERIX INC"
"1157762","CAAS","CAAS","CHINA AUTOMOTIVE SYSTEMS INC"
"29952",,,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD."
"1203900","CEU","CEU","CHINA EDUCATION ALLIANCE INC."
"805729",,,"CHINA FORESTRY INC"
"1010566",,,"CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD"
"1106644",,,"CHINA PHARMA HOLDINGS, INC."
"721693","CREG","CREG","CHINA RECYCLING ENERGY CORP"
"1493893",,,"CHINA SHOUGUAN MINING Corp"
"1091325",,,"CHINA YIDA HOLDING, CO."
"1043222",,,"CHINAWE COM INC"
"922717","CHDX","CHDX","CHINDEX INTERNATIONAL INC"
"1058090","CMG","CMG","CHIPOTLE MEXICAN GRILL INC"
"101063","CQB","CQB","CHIQUITA BRANDS INTERNATIONAL INC"
"1046311","CHH","CHH","CHOICE HOTELS INTERNATIONAL INC /DE"
"803164","COFS","COFS","CHOICEONE FINANCIAL SERVICES INC"
"883943","CBK","CBK","CHRISTOPHER & BANKS CORP"
"20171","CB","CB","CHUBB CORP"
"878004",,,"CHUGACH ELECTRIC ASSOCIATION INC"
"313927","CHD","CHD","CHURCH & DWIGHT CO INC /DE/"
"20212","CHDN","CHDN","CHURCHILL DOWNS INC"
"1524931","CHUY","CHUY","CHUY'S HOLDINGS, INC."
"918581","CBR","CBR","CIBER INC"
"945384","CICN","CICN","CICERO INC"
"1313918","CIFC","CIFC","CIFC Corp."
"1432754",,,"CIG WIRELESS CORP."
"701221","CI","CI","CIGNA CORP"
"1168054","XEC","XEC","CIMAREX ENERGY CO"
"1029125",,,"CIMARRON SOFTWARE INC"
"786620","CMXX","CMXX","CIMETRIX INC"
"716133","CBB","CBB","CINCINNATI BELL INC"
"20286","CINF","CINF","CINCINNATI FINANCIAL CORP"
"885975",,,"CINEMARK USA INC /TX"
"1398137",,,"Solis Tek, Inc./NV"
"1534254",,,"CION Investment Corp"
"1091883","CIR","CIR","CIRCOR INTERNATIONAL INC"
"1171825","CIT","CIT","CIT GROUP INC"
"1108348",,,"CITIBANK CREDIT CARD ISSUANCE TRUST"
"921864",,,"CITIBANK CREDIT CARD MASTER TRUST I"
"831001","C","C,CPI,BLW","CITIGROUP INC"
"810958","CZNC","CZNC","CITIZENS & NORTHERN CORP"
"813640","CZBS","CZBS","CITIZENS BANCSHARES CORP /GA/"
"739421","CZFS","CZFS","CITIZENS FINANCIAL SERVICES INC"
"1073475","CZFC","CZFC","CITIZENS FIRST CORP"
"1075706","CIZN","CIZN","CITIZENS HOLDING CO /MS/"
"24090","CIA","CIA","CITIZENS INC"
"877890","CTXS","CTXS","CITRIX SYSTEMS INC"
"726854","CHCO","CHCO","CITY HOLDING CO"
"201461","CYN","CYN","CITY NATIONAL CORP"
"352955","CKX","CKX","CKX LANDS, INC."
"880115","CWEI","CWEI","CLAYTON WILLIAMS ENERGY INC /DE"
"949428","CDTI","CDTI","CLEAN DIESEL TECHNOLOGIES INC"
"822818","CLH","CLH","CLEAN HARBORS INC"
"739708",,,"iHeartCommunications, Inc."
"840715","CLRO","CLRO","CLEARONE INC"
"1434524","CLIR","CLIR","CLEARSIGN COMBUSTION CORP"
"1089819",,,"Cleco Corporate Holdings LLC"
"18672",,,"CLECO POWER LLC"
"1318641","CBLI","CBLI","CLEVELAND BIOLABS INC"
"20947","CEI","CEI","CLEVELAND ELECTRIC ILLUMINATING CO"
"764065","CLF","CLF","CLIFFS NATURAL RESOURCES INC."
"1441849","CLD","CLD","CLOUD PEAK ENERGY INC."
"1156375","CME","CME","CME GROUP INC."
"811156","CMS","CMS","CMS ENERGY CORP"
"21175","CNA","CNA","CNA FINANCIAL CORP"
"736772","CCNE","CCNE","CNB FINANCIAL CORP/PA"
"1497693",,,"CNH EQUIPMENT TRUST 2010-B"
"1504999",,,"CNH Equipment Trust 2010-C"
"1519427",,,"CNH Equipment Trust 2011-A"
"1529345",,,"CNH Equipment Trust 2011-B"
"1536067",,,"CNH Equipment Trust 2011-C"
"1544047",,,"CNH Equipment Trust 2012-A"
"1551771",,,"CNH Equipment Trust 2012-B"
"1557711",,,"CNH Equipment Trust 2012-C"
"1561848",,,"CNH Equipment Trust 2012-D"
"1569038",,,"CNH Equipment Trust 2013-A"
"1576916",,,"CNH Equipment Trust 2013-B"
"1584363",,,"CNH Equipment Trust 2013-C"
"1591024",,,"CNH Equipment Trust 2013-D"
"1552493",,,"CNH Industrial Capital LLC"
"1452168",,,"CNL Growth Properties, Inc."
"1496454",,,"CNL Healthcare Properties, Inc."
"1261159",,,"CNL LIFESTYLE PROPERTIES INC"
"1224608","CNO","CNO","CNO Financial Group, Inc."
"728303","CRV","CRV","COAST DISTRIBUTION SYSTEM INC"
"948426",,,"COATES INTERNATIONAL LTD \DE\"
"1028734","COBZ","COBZ","COBIZ FINANCIAL INC"
"30828","COBR","COBR","COBRA ELECTRONICS CORP"
"317540","COKE","COKE","COCA COLA BOTTLING CO CONSOLIDATED /DE/"
"21344","KO","KO","COCA COLA CO"
"1491675","CCE","CCE","COCA-COLA ENTERPRISES, INC."
"1200375","CDXS","CDXS","CODEXIS INC"
"806279","CVLY","CVLY","CODORUS VALLEY BANCORP INC"
"1158324","CCOI","CCOI","COGENT COMMUNICATIONS HOLDINGS, INC."
"851205","CGNX","CGNX","COGNEX CORP"
"1058290","CTSH","CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CORP"
"1284812","CNS","CNS","COHEN & STEERS INC"
"21535","COHU","COHU","COHU INC"
"1084463","CTBG","CTBG","COIL TUBING TECHNOLOGY, INC."
"1490626",,,"COLE CORPORATE INCOME TRUST, INC."
"1498547",,,"COLE CREDIT PROPERTY TRUST IV, INC."
"1498542",,,"COLE REAL ESTATE INCOME STRATEGY (DAILY NAV), INC."
"21665","CL","CL","COLGATE PALMOLIVE CO"
"711669","CBAN","CBAN","COLONY BANKCORP INC"
"200155",,,"COLORADO INTERSTATE GAS COMPANY, L.L.C."
"887343","COLB","COLB","COLUMBIA BANKING SYSTEM INC"
"1252849","CXP","CXP","COLUMBIA PROPERTY TRUST, INC."
"1050797","COLM","COLM","COLUMBIA SPORTSWEAR CO"
"1166691","CMCSA","CMCSA,CCV,CCZ","COMCAST CORP"
"28412","CMA","CMA","COMERICA INC /NEW/"
"1035983","FIX","FIX","COMFORT SYSTEMS USA INC"
"1548599",,,"COMM 2012-CCRE1 Mortgage Trust"
"1554776",,,"COMM 2012-CCRE2 Mortgage Trust"
"1556487",,,"COMM 2012-CCRE3 Mortgage Trust"
"1558546",,,"COMM 2012-CCRE4 Mortgage Trust"
"1561727",,,"COMM 2012-CCRE5 Mortgage Trust"
"1543042",,,"COMM 2012-LC4 Mortgage Trust"
"1580891",,,"COMM 2013-CCRE10 Mortgage Trust"
"1586883",,,"COMM 2013-CCRE11 Mortgage Trust"
"1587981",,,"COMM 2013-CCRE12 Mortgage Trust"
"1589804",,,"COMM 2013-CCRE13 Mortgage Trust"
"1566140",,,"COMM 2013-CCRE6 Mortgage Trust"
"1571236",,,"COMM 2013-CCRE7 Mortgage Trust"
"1575686",,,"COMM 2013-CCRE8 Mortgage Trust"
"1578533",,,"COMM 2013-CCRE9 Mortgage Trust"
"1584492",,,"COMM 2013-LC13 Mortgage Trust"
"1566052",,,"COMM 2013-LC6 Mortgage Trust"
"22356","CBSH","CBSH,CBSHP","COMMERCE BANCSHARES INC /MO/"
"1009976","CMOH","CMOH","COMMERCIAL BANCSHARES INC \OH\"
"1369628",,,"COMMODITY ADVISORS FUND L.P."
"22606",,,"COMMONWEALTH EDISON CO"
"1141615",,,"COMMONWEALTH INCOME & GROWTH FUND IV"
"1253347",,,"COMMONWEALTH INCOME & GROWTH FUND V"
"727634",,,"iSign Solutions Inc."
"22701","JCS","JCS","COMMUNICATIONS SYSTEMS INC"
"718413","CMTV","CMTV","COMMUNITY BANCORP /VT"
"933590","CBIN","CBIN,YCB","COMMUNITY BANK SHARES OF INDIANA INC"
"723188","CBU","CBU","COMMUNITY BANK SYSTEM, INC."
"855874","TCFC","TCFC","COMMUNITY FINANCIAL CORP /MD/"
"1123735",,,"COMMUNITY FINANCIAL SHARES INC"
"1179500",,,"COMMUNITY FIRST INC"
"1108109","CYH","CYH,CYHHZ","COMMUNITY HEALTH SYSTEMS INC"
"1070523","CSHB","CSHB","COMMUNITY SHORES BANK CORP"
"350852","CTBI","CTBI","COMMUNITY TRUST BANCORP INC /KY/"
"1051343","CWBC","CWBC","COMMUNITY WEST BANCSHARES /"
"1227654","CMP","CMP","COMPASS MINERALS INTERNATIONAL INC"
"1161706",,,"COMPETITIVE COMPANIES INC"
"1169445","CPSI","CPSI","COMPUTER PROGRAMS & SYSTEMS INC"
"23111","CTG","CTG","COMPUTER TASK GROUP INC"
"1049606","CIX","CIX","COMPX INTERNATIONAL INC"
"1158172","SCOR","SCOR","COMSCORE, INC."
"23194","CRK","CRK","COMSTOCK RESOURCES INC"
"1367920","CNCE","CNCE","CONCERT PHARMACEUTICALS, INC."
"1358071","CXO","CXO","CONCHO RESOURCES INC"
"816956","CNMD","CNMD","CONMED CORP"
"23426","CLP","CLP","CONNECTICUT LIGHT & POWER CO"
"276209","CTWS","CTWS","CONNECTICUT WATER SERVICE INC / CT"
"1223389","CONN","CONN","CONNS INC"
"1163165","COP","COP","CONOCOPHILLIPS"
"1070412","CNX","CNX","CONSOL Energy Inc"
"23632",,,"CONSOLIDATED EDISON CO OF NEW YORK INC"
"1047862","ED","ED","CONSOLIDATED EDISON INC"
"1423417",,,"CONSOLIDATED GEMS, INC."
"23795","CTO","CTO","CONSOLIDATED TOMOKA LAND CO"
"928340","CWCO","CWCO","CONSOLIDATED WATER CO LTD"
"889609","CPSS","CPSS","CONSUMER PORTFOLIO SERVICES INC"
"201533",,,"CONSUMERS ENERGY CO"
"1071993","MCF","MCF","CONTANGO OIL & GAS CO"
"24104","CUO","CUO","CONTINENTAL MATERIALS CORP"
"732834","CLR","CLR","CONTINENTAL RESOURCES, INC"
"1259515","CTRL","CTRL","CONTROL4 CORP"
"1062047","CVG","CVG","CONVERGYS CORP"
"1080034",,,"CONVERSANT, INC."
"1383154",,,"COPsync, Inc."
"1088856","CORT","CORT","CORCEPT THERAPEUTICS INC"
"1000229","CLB","CLB","CORE LABORATORIES N V"
"1026655","CMT","CMT","CORE MOLDING TECHNOLOGIES INC"
"36047","CLGX","CLGX","CORELOGIC, INC."
"1038773","SMBK","SMBK","SMARTFINANCIAL INC."
"24741","GLW","GLW","CORNING INC /NY"
"1429260","FBIO","FBIO","Fortress Biotech, Inc."
"1059377",,,"CORPORATE BOND BACKED CERT TR SER 1998-ADM 1"
"1059376",,,"CORPORATE BOND BACKED CERT TR SER 1998-CAT 1"
"1059378",,,"CORPORATE BOND BACKED CERT TR SER 1998-NSC 1"
"1066104","CEB","CEB","CEB Inc."
"860546","OFC","OFC","CORPORATE OFFICE PROPERTIES TRUST"
"1558235",,,"CORPORATE PROPERTY ASSOCIATES 18 GLOBAL INC"
"1070985","CXW","CXW","CORRECTIONS CORP OF AMERICA"
"774569","CLDB","CLDB","CORTLAND BANCORP INC"
"1057352","CSGP","CSGP","COSTAR GROUP INC"
"884713","COT","COT","COTT CORP /CN/"
"25232","CUZ","CUZ","COUSINS PROPERTIES INC"
"1023131","CVD","CVD","COVANCE INC"
"225648","CVA","CVA","COVANTA HOLDING CORP"
"928658","CVTI","CVTI","COVENANT TRANSPORTATION GROUP INC"
"737300","COVR","COVR","COVER ALL TECHNOLOGIES INC"
"1466538","COWN","COWN,COWNL","COWEN GROUP, INC."
"889348","CVU","CVU","CPI AEROSTRUCTURES INC"
"814676","CPSH","CPSH","CPS TECHNOLOGIES CORP/DE/"
"1053706","CRAI","CRAI","CRA INTERNATIONAL, INC."
"892222","BREW","BREW","CRAFT BREW ALLIANCE, INC."
"1210294",,,"CRAILAR TECHNOLOGIES INC"
"25445","CR","CR","CRANE CO /DE/"
"25475","CRDA","CRDA","CRAWFORD & CO"
"949158","CRAY","CRAY","CRAY INC"
"1432939",,,"CREDEX CORP"
"885550","CACC","CACC","CREDIT ACCEPTANCE CORP"
"1201135",,,"CREDIT ONE FINANCIAL INC"
"315958","CRMZ","CRMZ","CREDITRISKMONITOR COM INC"
"887149","CHBH","CHBH","CROGHAN BANCSHARES INC"
"1141103","CCRN","CCRN","CROSS COUNTRY HEALTHCARE INC"
"881787","CRT","CRT","CROSS TIMBERS ROYALTY TRUST"
"1209821",,,"CROSSTEX ENERGY INC"
"1179060","ENLK","ENLK","EnLink Midstream Partners, LP"
"1051470","CCI","CCI","CROWN CASTLE INTERNATIONAL CORP"
"1219601","CCK","CCK","CROWN HOLDINGS INC"
"1103837","CRWN","CRWN","CROWN MEDIA HOLDINGS INC"
"862692","CCEL","CCEL","CRYO CELL INTERNATIONAL INC"
"784199","CRY","CRY","CRYOLIFE INC"
"880417","CSBB","CSBB","CSB BANCORP INC /OH"
"784681",,,"CSC HOLDINGS LLC"
"1005757","CSGS","CSGS","CSG SYSTEMS INTERNATIONAL INC"
"1562039","CST","CST","CST BRANDS, INC."
"277948","CSX","CSX","CSX CORP"
"1354513","CTCM","CTCM","CTC Media, Inc."
"922247","CTDH","CTDH","CTD HOLDINGS INC"
"355627","CTIG","CTIG","CTI GROUP HOLDINGS INC"
"1439199",,,"CTPARTNERS EXECUTIVE SEARCH INC."
"26058","CTS","CTS","CTS CORP"
"1543643","CUNB","CUNB","CU Bancorp"
"912183","CBST","CBST","CUBIST PHARMACEUTICALS INC"
"1108967","CUI","CUI","CUI Global, Inc."
"39263","CFR","CFR","CULLEN/FROST BANKERS, INC."
"1087294","CPIX","CPIX","CUMBERLAND PHARMACEUTICALS INC"
"26172","CMI","CMI","CUMMINS INC"
"1058623","CMLS","CMLS","CUMULUS MEDIA INC"
"1556226",,,"CUR MEDIA, INC."
"1108205","CRIS","CRIS","CURIS INC"
"26324","CW","CW","CURTISS WRIGHT CORP"
"1162461","CUTR","CUTR","CUTERA INC"
"354647","CVBF","CVBF","CVB FINANCIAL CORP"
"766792","CVV","CVV","CVD EQUIPMENT CORP"
"1122897","CVT","CVT","CVENT INC"
"1376139","CVI","CVI","CVR ENERGY INC"
"1425292","UAN","UAN","CVR PARTNERS, LP"
"1558785","CVRR","CVRR","CVR Refining, LP"
"64803","CVS","CVS","CVS HEALTH Corp"
"1403085","JRJR","JRJR","JRjr33, Inc."
"1391636","CYNI","CYNI","CYAN INC"
"768411","CYBE","CYBE","CYBEROPTICS CORP"
"885306","CYNO","CYNO","CYNOSURE INC"
